qin,cin
0.0,0.0
0.05572137343566667,35.856437141416315
0.14767289000666667,36.21697260719095
0.23260252543333335,36.22505174258961
0.3065591017666667,36.21357380473151
0.3693588279666667,36.17152450722963
0.425594192,36.110283972934134
0.4784951564666667,36.04201042153552
0.5301153183,35.971177948952715
0.6221676936666666,35.93921608954099
1.0209998416666666,36.07394560623416
1.5501112096666667,36.11926101422352
2.0509477903333333,36.091018286555354
2.4957610970000004,36.03684631331762
2.879645359,35.97748211920684
3.195230809666667,35.92095293263029
3.4460074413333337,35.86852043268335
3.660012140333334,35.82301677734981
3.8664075303333334,35.78471966745669
4.060563697333333,35.75285596742312
4.244157235666667,35.72689652928779
4.4196846590000005,35.70630475361139
4.589034683333334,35.69011096724608
4.753967035666666,35.67708050777092
4.915410935,35.66703283370055
5.074334861,35.65956900545109
5.231366069666667,35.653637079210576
5.387085084333333,35.64922317748312
5.541794291333333,35.64617463235083
5.696105216333334,35.64353821054819
5.850126904333333,35.640565313730946
6.0042468226666665,35.63652365180158
6.162556423000001,35.63087940510069
6.41780013,35.63437186441147
6.833201749333334,35.64793970455313
7.3674570443333325,35.66148317913301
7.980353540333334,35.670835835546804
8.640947107333334,35.65328436756902
8.9563597,35.63835439448918
9.325837623333333,35.63442661708788
10.018352046666665,35.6443295879657
10.81627849,35.663271452057614
11.812919550666665,35.68539945834928
13.201746621,35.71366677215696
14.989867125666665,35.74573139061016
17.668279803333334,35.80446132962955
22.8150242,35.91980896833716
71.27324541,36.33592207162683
122.34068983333331,36.44159983205778
46.48151968,36.15765050295336
36.092043206666666,35.8980341846165
31.753215208333334,35.2000329398272
29.109128784666666,34.160405410454004
27.035458175999995,34.02923883213979
25.306469081333333,33.869920078177024
23.80752078233333,33.69321873365826
22.501457923,33.49049986470107
21.443284552999998,33.26108007478641
20.61865273333333,33.01118220695088
19.933691725666666,32.7519880008939
19.345950634999998,32.487395146823594
18.828606597999997,32.218578847396444
18.377078760333333,31.946207084620625
17.863410928666667,31.660362611987058
17.103418612,31.33464659001144
16.05165068166667,30.930649545122012
14.92796552,30.436644095371463
13.703538479666667,29.772158782185127
13.147964948333334,29.190639819222053
12.781476961333333,28.627297153565376
12.460581744333334,28.0668531439816
12.154895769666666,27.51489223332806
11.853541225999999,26.976558378291255
11.552212467666665,26.454882320051507
11.249175833333332,23.42450713030557
10.943831768,22.958861369515393
10.6355555,22.509543413729133
10.324211659333335,22.075156179377128
10.008069172333334,21.654740897232653
9.686963888000001,21.24834781317945
9.364266837,20.854268205477737
9.058153137333333,20.47022398102374
8.779541361,20.104005615023738
8.518933512666665,19.76114423697807
8.270565005666667,19.443437989935763
8.031573782333332,19.151613148016505
7.800378192666666,18.885938177346603
7.5765560679999995,18.646514772617753
7.359858857666667,18.43305233819433
7.150483313,18.245016400369305
6.948681934333333,18.081181540431192
6.756000819666667,17.939782200725357
6.571857368666667,17.819568370781074
6.3972190116666665,17.718417328421282
6.230771602666667,17.63551292865607
6.072793821333334,17.56932970235499
5.831555652333333,17.495016300781497
5.0715564553000005,17.062062037104926
4.444257205233334,16.374497452033722
3.81097503,15.726656443763494
3.180759732333333,15.12320436803281
2.773755101333333,14.38469315242556
2.4733469056999997,13.6530044178525
2.247177735733333,12.927494495700076
2.0730895451666664,12.223186272309386
1.9348667895333334,11.536972841316825
1.8221481919666667,10.87328733482664
1.7200969636666665,10.245602475873552
1.6254155182999999,9.645877205633889
1.55680404,9.06972632100485
1.4944825751333333,8.531363642032433
1.4367680634333333,8.029118173553876
1.3823974933333332,7.562224625780762
1.3304701083666666,7.128542734762246
1.2804887059666668,6.7288206876168095
1.2319928035333334,6.35960559931912
1.1847533250666666,6.019342270517868
1.138580721,5.706154713984632
1.0933597949333334,5.417331683514452
1.0490083329666666,5.15151916408434
